-0.8395432886956525, 0.3681358930434782, -1.4223513043478262, 1.9493772343478257, 1.0696771917391306, -2.2521566273913045,
-0.8096766773913042, 0.36174166608695657, -1.4631413886956517, 1.8620587386956517, 1.1153838834782608, -2.1596696647826077,
-0.7798100660869568, 0.3553474391304347, -1.5039314730434785, 1.774740243043477, 1.1610905752173912, -2.067182702173912,
-0.749943454782609, 0.34895321217391295, -1.5447215573913045, 1.6874217473913045, 1.206797266956522, -1.9746957395652165,
-0.7200768434782608, 0.34255898521739137, -1.58551164173913, 1.6001032517391296, 1.2525039586956521, -1.8822087769565214,
-0.690210232173913, 0.3361647582608695, -1.6263017260869566, 1.512784756086956, 1.298210650434783, -1.7897218143478255,
-0.6603436208695652, 0.32977053130434786, -1.6670918104347825, 1.4254662604347819, 1.3439173421739137, -1.69723485173913,
-0.6304770095652177, 0.32337630434782605, -1.7078818947826089, 1.338147764782608, 1.3896240339130441, -1.6047478891304343,
-0.6006103982608695, 0.31698207739130435, -1.7486719791304348, 1.2508292691304344, 1.435330725652175, -1.5122609265217386,
-0.5707437869565216, 0.31058785043478265, -1.7894620634782605, 1.1635107734782606, 1.4810374173913046, -1.4197739639130431,
-0.5408771756521739, 0.3041936234782609, -1.830252147826087, 1.0761922778260864, 1.5267441091304348, -1.3272870013043476,
-0.5110105643478261, 0.29779939652173915, -1.871042232173913, 0.9888737821739129, 1.5724508008695652, -1.2348000386956521,
-0.48114395304347857, 0.2914051695652174, -1.9118323165217392, 0.9015552865217386, 1.6181574926086957, -1.142313076086956,
-0.4512773417391304, 0.2850109426086957, -1.9526224008695652, 0.8142367908695648, 1.6638641843478263, -1.049826113478261,
-0.4214107304347826, 0.27861671565217394, -1.9934124852173913, 0.7269182952173909, 1.7095708760869568, -0.957339150869565,
-0.39154411913043485, 0.2722224886956522, -2.0342025695652173, 0.6395997995652172, 1.7552775678260875, -0.8648521882608693,
-0.3616775078260869, 0.26582826173913043, -2.0749926539130437, 0.5522813039130432, 1.8009842595652175, -0.7723652256521738,
-0.3318108965217392, 0.25943403478260874, -2.1157827382608696, 0.4649628082608694, 1.846690951304348, -0.6798782630434782,
-0.30194428521739125, 0.2530398078260869, -2.156572822608696, 0.37764431260869563, 1.8923976430434784, -0.5873913004347825,
-0.27207767391304344, 0.2466455808695652, -2.197362906956522, 0.29032581695652154, 1.9381043347826088, -0.49490433782608684,
-0.24221106260869568, 0.24025135391304347, -2.238152991304348, 0.20300732130434776, 1.9838110265217392, -0.4024173752173912,
-0.2123444513043478, 0.23385712695652172, -2.2789430756521742, 0.11568882565217391, 2.0295177182608697, -0.30993041260869564,
